region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
63,0.0005798468780475559,0.000623491266717802,0.009981050978365547,0.007960604143627537,0.0048461982071319985,-0.003589735122315178,0.016978511122366285,5.17,68.5327
64,1.0008328229560018e-09,1.755847057817547e-09,0.024119345906378875,0.0221277527347592,0.022581860086397385,-0.010066949704243492,0.028130750123440903,5.17,65.7778
65,1.4948901334917365e-17,5.544346721234709e-17,0.042433985282153364,0.04047976892558636,0.043590646319069094,-0.018043499819151133,0.03226446735400493,5.17,42.8203
66,6.330522925277982e-10,1.1304505223710681e-09,0.02459396445653872,0.022603339894205154,0.04564049972685954,-0.0020642707994151573,0.04357622892744438,5.17,97.0
67,1.5102379747046994e-21,8.883752792380584e-21,0.05156605977224016,0.04963048030238759,0.014686621217643001,-0.017926211012118998,0.1429412040908208,5.17,68.5327
68,1.191886781269001e-10,2.286341892897631e-10,0.026319336450011166,0.0243322330550112,0.024630251211327885,-0.009438595306349992,0.015191655904977893,5.17,97.0
69,6.288371452380514e-18,2.5153485809522057e-17,0.043298965971482195,0.041346514881628105,0.0300503917013815,-0.011721610949894996,0.020510955100256717,5.17,43.738600000000005
70,1.8904963739145323e-19,8.219549451802314e-19,0.04678769259902038,0.04484236135942654,0.05713408886511899,-0.021047665375080724,0.04669096068120524,5.17,41.902
71,6.406306566538646e-09,1.0168740581807375e-08,0.022189246436961296,0.020193714286832587,0.03347157574854611,-0.0049080430437748275,0.028563532704771282,5.17,97.0
72,5.471714295634929e-11,1.0943428591269858e-10,0.02712123924869858,0.025135772390022404,0.007792761979007295,-0.004382792186174307,0.013256103157381866,5.17,77.7157
73,0.0015789982428156388,0.001679785364697488,0.008859799728131446,0.006837064625535794,0.007130113956214751,-0.002164343334067129,0.005311574221530306,5.17,88.7353
74,2.7252943966970756e-20,1.297759236522417e-19,0.04870796542265221,0.04676655310718825,0.022538792483855027,-0.026265684650984708,0.08767844967445321,5.17,71.2876
75,1.4183595373684442e-20,7.465050196676022e-20,0.04935422403223577,0.04741413061189337,0.04141806652796688,-0.022478160556256423,0.03599783389315068,5.17,72.2059
76,3.765720825589829e-18,1.5690503439957623e-17,0.04381060666793579,0.041859199742768305,0.007577333371330883,-0.0015564557844355781,0.006287097755378492,5.17,90.5719
77,1.029624121416405e-05,1.2405109896583193e-05,0.01438346109309041,0.012371998768790582,0.008039067624146527,-0.0015681196814816868,0.00647094794266484,5.17,97.0
78,1.8141087477314144e-05,2.13424558556637e-05,0.013772953511789088,0.011760245253649826,0.009250787912587438,-0.0009684194701277894,0.008282368442459649,5.17,97.0
79,1.1553528159483012e-19,5.251603708855915e-19,0.047276433605235035,0.04533209979626607,0.005479086361533959,-0.0015207003372058718,0.007020683492768878,5.17,79.5523
80,1.0942033825854467e-08,1.6833898193622257e-08,0.0216306465441517,0.01963397439424175,0.003015128959773899,-0.0007213149725521421,0.002477517584389982,5.17,88.7353
81,6.268122942884387e-23,5.223435785736989e-22,0.05469631045773138,0.05276711925458388,0.06018837578933458,-0.03165406150136903,0.04873200742933978,5.17,42.8203
82,9.491648567321259e-23,7.30126812870866e-22,0.05428889862012365,0.052358875964246376,0.14501837733782297,-0.04369572601828975,0.12947688806304908,5.17,42.8203
