region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
46,0.020154345975673244,-7.810303042506051e-05,-1.612951866401194,0.10691570333187488,0.15273671904553554,0.0013235712186860926,0.0008148211276105544
47,0.009182905016030956,9.737893708103159e-05,3.010436165446994,0.0026419807704262835,0.005180354451816241,0.004595556615505592,0.004088473353465627
48,0.008084548460931625,-3.899847982018362e-06,-0.14129587042782116,0.8876507099057886,0.9057660305161108,1.0170310725476917e-05,-0.0004992488587545196
49,0.0069092963510556625,5.0346768389004275e-05,2.7068073616904673,0.0068522162088937785,0.013177338863257266,0.003718574030786792,0.0032110440124631934
50,0.002010280112816836,9.156293402222462e-06,1.500408666936547,0.1336693902793704,0.17822585370582716,0.001145515717198231,0.000636674920314495
51,0.0003043234126850282,1.9998091723795467e-05,4.9575841779346295,7.750710635363603e-07,2.094786658206379e-06,0.012365625561379323,0.011862500561665268
52,0.005483807805744295,2.706837104848885e-05,2.4338237009054753,0.015028937006765799,0.026837387512081784,0.0030084956646039274,0.002500603915069899
53,0.09673400584515374,-0.0001211627237824612,-1.1789450680078628,0.238562926535877,0.2874252126938277,0.0007075537627543316,0.0001984898573863525
54,0.17137479715911097,-0.001442110179608248,-11.042722365571752,1.5100800013245782e-27,2.5168000022076302e-26,0.058486870992413675,0.0580072412781969
55,0.0116145329711624,-1.395009078507266e-05,-0.7379775407784153,0.4606163071264186,0.5234276217345666,0.00027736107837039725,-0.00023192197762633704
56,0.008364161428051124,2.3669272218525705e-05,1.5435473047764705,0.12285922337449061,0.1660259775330954,0.0012122516790880056,0.0007034448791283232
57,0.09217279644881234,-0.0003705692184165624,-4.977941090675701,6.987649796722195e-07,1.941013832422832e-06,0.012466117367106122,0.011963043560364928
58,0.04629649762158054,-0.00022318381494813755,-5.117760508411253,3.39361276200709e-07,9.981214005903207e-07,0.013166893676121227,0.012664176861896137
59,0.010110195536486748,0.00017711514314926535,7.51784950158811,8.41795797280055e-14,4.430504196210815e-13,0.027985915162821673,0.027490747518992276
60,6.046299886630508e-05,2.583227731119001e-05,6.205682277424556,6.625554911704005e-10,2.650221964681602e-09,0.019240714786208035,0.01874109212435693
61,0.0011730759789357025,0.00022270733665951726,11.703474826656706,1.2415433840644508e-30,4.1384779468815025e-29,0.06522533023037891,0.06474913325138265
62,0.005537594707691494,3.719195654665412e-05,1.819948344626995,0.0689191044653087,0.10442288555349803,0.0016844791772818724,0.001175912941508761
63,0.014291203045942386,1.3062068716192224e-05,0.32758611251276143,0.7432595555943806,0.7907016548876389,5.4664694293160565e-05,-0.00045473180866451024
64,0.02564340243200563,1.9840553144314122e-05,0.3967998542213345,0.691558191492975,0.7436109585945968,8.020249435447546e-05,-0.00042918099902578
65,0.022111729713519983,6.033004831221891e-05,1.3478219871037171,0.17787116568116607,0.22803995600149493,0.0009245769231744916,0.0004156235746890502
66,0.016891810908255374,5.140736220491575e-05,1.4239203160310714,0.1546284709995964,0.20307633256280408,0.0010318171200038861,0.0005229184022861322
67,0.10503317661408229,6.72068480784384e-05,0.598913768802555,0.5492994957442505,0.6103327730491672,0.00018269596018338774,-0.00032663532052978894
68,0.009689118647719186,9.507772863872894e-05,3.505802371092951,0.00046545405938217216,0.0009903277859195153,0.006222198370407828,0.005715943759287301
69,0.01373991290387304,0.00011139064732582793,3.722977920962989,0.00020243518388798402,0.00048198853306662863,0.0070114022446406965,0.006505549673191169
70,0.033963255548739864,5.2566356323843456e-05,0.9119802033766887,0.361891120498475,0.42575425940997064,0.0004235128132463739,-8.569578949768619e-05
71,0.014019738207175815,8.327510381302147e-05,2.3758047648499176,0.01760621301653763,0.03035553968368557,0.002867175068415273,0.0023592113267282278
72,0.0019379164258788932,8.88563464621544e-05,6.794956451622664,1.4318722173397608e-11,6.22553137973809e-11,0.022980335284970566,0.022482617676863104
73,0.002716783380881186,3.415063687005232e-05,2.3984191107451083,0.01655883302495015,0.029050584254298514,0.0029218576135863206,0.002413921728519397
74,0.04517963102822473,0.00035300859342368707,4.400581950293097,1.1375376736297408e-05,2.9167632657172842e-05,0.009768695630893554,0.009264247691836425
75,0.019993144002863644,0.00021174951670338663,4.9950786645365675,6.401904689159967e-07,1.8291156254742764e-06,0.012551020240814115,0.012047989685664229
